world_rank,university_name,country,teaching,international,research,citations,income,total_score,num_students,student_staff_ratio,international_students,year,continent,female_ratio,male_ratio,lat,lon,cost_of_living,international_ratio,Y1 ,Y2 ,Y3 ,Y4 ,Y5 ,Y6 
30,New York University,United States,74.7,49.3,72.3,95.3,30.4,77.2,42056,6.8,19%,2016,North America,55,45,40.7292532,-73.9962539,748.037,0.19,-2.35889976843931,-0.114996944572123,-1.71260015961091,0.729483482559967,0.657297272273503,0.149289064650745
31,Ecole Polytechnique Federale de Lausanne,Switzerland,61.3,98.6,67.5,94.6,65.4,76.1,9666,10.5,54%,2016,Europe,27,73,46.5191,6.5668,1296.412,0.54,-3.25282443006041,-3.27803853010945,1.76245461748323,1.17641818365815,-0.339306378954434,0.059496875635912
32,University of Washington,United States,67.1,51.2,70,98.6,43.1,75.6,44020,11.8,13%,2016,North America,53,47,47.6543238,-122.3080089,748.037,0.13,-2.2867239600774,-0.053232313313548,-1.3488272308863,0.519990314095257,0.052818542514879,-0.047961913737223
33,University of Melbourne,Australia,62,87.1,75.5,86.6,64.6,75.4,40128,23.7,35%,2016,Oceania,55,45,-37.7972583,144.9584501,771.256,0.35,-2.62996352027815,-0.665150197176852,0.03699195723471,-0.887223414281583,0.103151338512432,-0.225337565449414
34,University of British Columbia,Canada,60.2,90.5,73.2,91.5,42.6,75.3,50152,17.6,25%,2016,North America,54,46,49.2583938,-123.2465816,695.607,0.25,-2.26049652595623,-0.98167773914907,-1.00375757104936,-1.12813296276884,0.406653530320607,-0.241418107183292
35,KU Leuven,Belgium,59.9,68.6,76.9,87.3,100,74.8,42503,41.9,18%,2016,Europe,54,46,50.8748552,4.7079313,780.779,0.18,-2.93035410398179,0.518489928886058,1.01341194696843,-0.559418203889722,-0.876306115598249,-0.386775347558146
36,University of Illinois at Urbana-Champaign,United States,64.5,45.8,81.2,86.8,52.8,74.5,42727,18.7,20%,2016,North America,47,53,40.101976,-88.2314378,748.037,0.2,-2.36052903758282,0.477316626606057,-0.76287065171456,0.533912191862335,0.356025783707223,-0.526983959501203
37,Heidelberg University,Germany,68.8,62.8,69.6,88.2,68.2,74.4,28881,24.5,17%,2016,Europe,55,45,49.4191,8.6702,723.534,0.17,-2.51080402874028,0.337481485635976,-0.282822494314071,-0.264701451615961,-0.104211963592582,0.135841865960362
38,McGill University,Canada,66.1,85.5,72.1,78.9,40.3,72.6,31326,13.7,23%,2016,North America,56,44,45.5069177,-73.5791163,695.607,0.23,-2.0962583085369,-0.671660499086067,-0.795894497969164,-0.960292429635318,0.994715217371394,0.016089914988129
39,"University of California, San Diego",United States,56.9,42.9,69.8,98.7,56.7,72.2,27233,6.5,11%,2016,North America,48,52,32.8793526,-117.2311005,748.037,0.11,-2.04976831538433,0.352273955989353,-0.936609540854222,0.618925176838019,-0.515093405521822,-0.460678256038691
39,"University of California, Santa Barbara",United States,52.6,61.5,66,99.2,90.4,72.2,22020,27.3,11%,2016,North America,52,48,34.4145937,-119.8458195,748.037,0.11,-2.39684532030024,0.391637261645355,0.271837627845136,-0.352792726547353,-1.42053698831852,-0.365263230053801
41,Georgia Institute of Technology,United States,57.8,71.5,72.7,86,73.7,72.1,19967,20.1,26%,2016,North America,31,69,33.776033,-84.3988409,748.037,0.26,-2.35887027658459,0.018453007944673,0.160670106559465,-0.572419021664453,-0.285309639798338,-0.352616650739137
42,Peking University,China,77.8,49.2,72.4,69.1,100,72,40148,8.3,14%,2016,Asia,,,39.9922379,116.3039382,419.868,0.14,-2.44794655634493,2.94245675058356,0.022555733597049,-1.54592294728574,0.000160553196734,0.405709798041056
43,University of Tokyo,Japan,81.4,30.3,83,60.9,50.8,71.1,26199,5.7,10%,2016,Asia,,,35.9020448,139.9362201,891.631,0.1,-2.45695266904895,0.811014578384193,0.172009160529621,1.7154666568416,1.62573079071059,0.032157079944104
44,"University of California, Davis",United States,60.1,58.4,72.7,84.3,57.3,71,35364,13.9,13%,2016,North America,54,46,38.5224751,-121.7513927,748.037,0.13,-2.08038793597514,0.128452170766867,-0.417360580797417,0.034546056708241,0.165299279129148,-0.345082316376004
44,University of Hong Kong,Hong Kong,64.6,99.5,72.8,70.1,53.7,71,19835,17.6,38%,2016,Asia,53,47,22.2832633,114.1367447,836.098,0.38,-2.33705651040652,-1.30017291561457,0.468997694214699,-0.965065460154524,1.0187904132576,0.026484202404277
46,University of Texas at Austin,United States,59.3,31.7,69.7,92.2,63.1,70.3,49427,17.4,9%,2016,North America,51,49,30.2849,-97.7341,748.037,0.09,-1.98384398011327,0.912925845912541,-0.658836738178867,0.923058444837443,-0.436154189540042,-0.396856820107701
47,Tsinghua University,China,73.3,39.5,83,58.8,100,70,39763,13.7,10%,2016,Asia,32,68,40.0022904,116.3209891,419.868,0.1,-2.31085450849475,3.36839891653472,0.243457697295092,-1.29612351305405,0.420516928924225,-0.164102450130834
47,Wageningen University and Research Center,Netherlands,52.6,70.3,66.9,87.8,100,70,9248,17,21%,2016,Europe,56,44,51.9846,5.6658,800.681,0.21,-2.44652167022455,0.248246428137592,1.13733822054586,-0.553518574432053,-1.19303177355697,-0.328598105142291
49,Humboldt University of Berlin,Germany,63.7,62.6,77,73.6,36.1,69.9,29987,52.5,16%,2016,Europe,,,52.5184093,13.392908,723.534,0.16,-1.83686284919078,-0.122103509496795,-0.855808336677944,-0.052869603841405,1.2269535266481,-0.350186898321001
50,University of Wisconsin,United States,65.1,33,68.2,86.6,48.5,69.7,39655,10.8,11%,2016,North America,51,49,43.0798281,-89.4306643,748.037,0.11,-1.84139622275412,0.706372091123863,-0.97677863937895,1.0249376603178,0.214199409159951,-0.127515087353347
51,Brown University,United States,62.8,57.8,55.7,96.4,31.4,69.6,8653,10.1,19%,2016,North America,,,41.8268682,-71.4012315,748.037,0.19,-1.59026338643507,-0.578700474951779,-1.55418634565824,0.386314643299728,0.127200773279499,0.281897093949705
52,Australian National University,Australia,54.7,93.3,77.3,72.3,48,69.5,14604,19.2,35%,2016,Oceania,52,48,-35.2812134,149.1166533,771.256,0.35,-1.98114184773658,-1.06794305841711,0.00756812665422,-1.04631262236536,0.939209959514365,-0.555584461831636
53,Technical University of Munich,Germany,61,63.8,66,80.1,99.2,69.4,35565,31.5,20%,2016,Europe,33,67,48.1497,11.5679,723.534,0.2,-2.3899199233324,0.914148204168074,0.962087635092015,-0.669304159698447,-0.768570632114116,0.011310002877906
54,Ecole Normale Superieure de Lyon,France,70.6,85.5,47.7,87.1,37.1,69,2400,7.9,20%,2016,Europe,46,54,45.7297811,4.8265819,800.895,0.2,-1.79368034855537,-1.35528430045157,-0.750345964697657,-0.360432740747592,0.455627486520854,1.00603765546234
55,Nanyang Technological University,Singapore,48.4,94.6,61.3,85.6,99.9,68.2,25028,16.2,33%,2016,Asia,48,52,1.3484104,103.6829797,746.753,0.33,-2.23749516396997,-0.303254590848272,1.2320799086367,-1.65666311240918,-1.17993778191538,-0.190618953758687
56,University of Manchester,United Kingdom,58.4,87,66,77.3,42,68.1,34938,15.3,34%,2016,Europe,52,48,53.4739625,-2.2351187,698.496,0.34,-1.66875731131813,-0.789734657011426,-0.624420209890511,-1.05747934049458,0.769257517861435,-0.069589547590902
56,University of Sydney,Australia,54.3,84.4,68.1,77.5,72.4,68.1,41868,20.2,28%,2016,Oceania,57,43,-33.8889069,151.1894337,771.256,0.28,-2.05205170449999,-0.443800436304061,0.565257436673889,-0.945577007846592,-0.036767003497475,-0.268495288540362
58,University of Amsterdam,Netherlands,52.2,66.5,64.7,87.4,62.8,67.8,24570,14.4,11%,2016,Europe,53,47,52.3550532,4.9509783,800.681,0.11,-1.84920947838565,-0.382778034965557,-0.030734881795313,-0.072062474775567,-0.334155214813157,-0.343774399404949
59,Hong Kong University of Science and Technology,Hong Kong,49.4,80.5,66.1,82.6,68.1,67.2,11385,23.8,36%,2016,Asia,,,22.3358031,114.265904,836.098,0.36,-1.922666296238,-0.800620034877814,0.514202505833641,-0.474087963284228,-0.26484585611135,-0.424471522675738
60,University of Queensland,Australia,49.2,89.3,62.8,82.4,76.7,67,34718,32.7,27%,2016,Oceania,53,47,-27.4974181,153.0131696,771.256,0.27,-1.92610643262143,-0.64677467311278,0.63742092449162,-1.15386329354549,-0.483786426424004,-0.266373577249653
60,Washington University in St Louis,United States,54.3,44.9,55.6,99.2,33.5,67,12528,5.7,17%,2016,North America,,,38.6446284,-90.3137929,748.037,0.17,-1.28158115427493,-0.277529227610616,-1.62010893606593,0.77269512941686,-0.24375997389183,-0.108813696981653
62,Utrecht University,Netherlands,48.1,55.8,64.3,88.1,89.1,66.6,30779,15.4,7%,2016,Europe,59,41,52.0851623,5.1741064,800.681,0.07,-1.96688045623166,0.39846009126217,0.705650379369513,0.023561203903053,-1.12788214890287,-0.501288966331209
63,University of North Carolina at Chapel Hill,United States,58,39,54.5,95.9,39.4,66.4,26518,7.3,8%,2016,North America,58,42,35.9146715,-79.048756,748.037,0.08,-1.33331866354552,0.085292337488366,-1.41113279957052,0.92349160530208,-0.23828082671787,0.060116520712873
64,Boston University,United States,57.8,51,49.5,97.7,30.3,66.1,24789,8.6,17%,2016,North America,58,42,42.3504253,-71.1005611,748.037,0.17,-1.20137146919336,-0.501760386770117,-1.64094597802979,0.612963323188534,-0.118879674102604,0.260664936722788
65,Delft University of Technology,Netherlands,55,84,73.8,61.5,100,65.9,15920,19.4,25%,2016,Europe,26,74,51.9958959,4.3720411,800.681,0.25,-2.29859942160277,0.224355249206492,1.95388496122039,-1.13280566431302,-0.023868140532153,-0.376168588053532
65,University of Minnesota,United States,53.5,35.3,61,88,98.5,65.9,46825,18,13%,2016,North America,52,48,44.973086,-93.2370881,748.037,0.13,-1.94156654285273,1.44351395377625,0.63038845319217,0.421124550865184,-1.38301959066078,-0.255283945879112
67,Leiden University,Netherlands,50.5,64.3,63.1,85.2,49.8,65.7,21222,17.1,10%,2016,Europe,59,41,52.1548467,4.4838765,800.681,0.1,-1.51501318640713,-0.573469861845453,-0.378427607250843,0.108885749055183,-0.006529781644771,-0.384147668178089
68,University of Southern California,United States,49.3,56.3,58.9,93,38,65.5,36534,12.9,20%,2016,North America,52,48,34.0224149,-118.2863441,748.037,0.2,-1.23472357599625,-0.484859501335539,-1.19425736946023,0.283485268741575,-0.123832555253839,-0.352008037608691
69,University of Bristol,United Kingdom,47.6,82.4,51.6,91.2,40,64.3,17906,14,25%,2016,Europe,53,47,51.4584837,-2.6097752,698.496,0.25,-1.1156146836191,-1.05491954562237,-1.02792782231469,-0.863876651243667,-0.148784523214185,-0.046819055321601
70,Durham University,United Kingdom,47.9,86.4,51.9,87.7,34.4,63.6,15489,15.7,24%,2016,Europe,54,46,54.7589551,-1.5813322,698.496,0.24,-1.02308179909679,-1.23650382377911,-1.0749432800606,-0.961368818526232,0.141290067030297,-0.031588701671712
71,Erasmus University Rotterdam,Netherlands,37.2,76.1,55.2,95.6,54.6,63.5,20580,18.9,18%,2016,Europe,48,52,51.9228696,4.4874986,800.681,0.18,-1.21692608247453,-1.13735926357701,-0.339149494076125,-0.356089979591387,-0.837412796398406,-0.591044389733407
72,Free University of Berlin,Germany,57.9,69.2,72.2,60.2,35.1,63.2,33062,39.3,20%,2016,Europe,58,42,52.4525,13.2897,723.534,0.2,-1.27195317524045,-0.262965908074544,-0.422182450416647,-0.35588046963239,1.57405319012491,-0.372769975815732
73,Monash University,Australia,48.1,87.6,58.5,73.3,79.7,62.5,50882,40.5,36%,2016,Oceania,56,44,-37.7839746,144.9586743,771.256,0.36,-1.60382890095848,-0.463396055249026,0.982692610371247,-1.1678256534436,-0.325106876991877,-0.157108659009924
74,University of Groningen,Netherlands,43.3,63.9,56.9,84,92.4,62.4,24556,25.6,12%,2016,Europe,52,48,53.2196783,6.5625148,800.681,0.12,-1.61945427768004,0.180835456721839,1.02370939699731,-0.321519312746836,-1.2396183084096,-0.393105712806806
75,Pennsylvania State University,United States,50.4,40.8,61.9,80.5,56.2,62.3,44501,12.4,12%,2016,North America,46,54,39.9456098,-79.659401,748.037,0.12,-1.20845434165441,0.512109925249134,-0.414101520939809,0.584754640934268,-0.105934099233393,-0.439493704564266
76,University of Glasgow,United Kingdom,41.6,85.8,48.3,92.3,31.6,61.9,22616,16,29%,2016,Europe,57,43,55.8723154,-4.2892178,698.496,0.29,-0.762489517355605,-1.41522400709294,-1.25371052789501,-0.924121939078972,-0.14027928982541,-0.170133968282274
76,University of Helsinki,Finland,48.4,51.8,60.4,82.1,31.6,61.9,23505,15.1,6%,2016,Europe,66,34,60.1710377,24.9491506,779.174,0.06,-0.940143116512742,-0.473189050445299,-1.01424990748951,0.585675578716001,0.413554182872413,-0.456933829928888
78,University of Tubingen,Germany,47,58.2,59.8,79.3,59.2,61.7,28327,38.9,12%,2016,Europe,58,42,48.5340595,9.0712444,723.534,0.12,-1.16429324147172,0.122491642026518,-0.21298275815032,-0.171409533980368,-0.162082227891197,-0.416728813460434
79,University of Pittsburgh,United States,50.6,33.9,50.3,92.3,39.3,61.5,26485,5.8,10%,2016,North America,51,49,40.444153,-79.9624399,748.037,0.1,-0.848232725113951,0.177312371007964,-1.30625263529884,1.0457341199882,-0.337514098359034,-0.108854983858813
80,University of Warwick,United Kingdom,47.4,90.3,53.1,78.2,37.7,61.3,18529,16.6,37%,2016,Europe,48,52,52.3793,-1.5615,698.496,0.37,-0.920878614189263,-1.17068928567364,-0.676240389505044,-1.17249888345355,0.431667988835313,-0.058604659704927
81,Uppsala University,Sweden,44.1,59.6,61,80.9,39.5,61.2,25266,18.2,12%,2016,Europe,57,43,59.85519,17.63149,765.585,0.12,-0.940158389227154,-0.52023081703357,-0.697601588720714,0.152938338475858,0.225042212476361,-0.597660546877393
82,University of Copenhagen,Denmark,49.8,83.3,42.7,86.2,45,61,27545,4.1,19%,2016,Europe,67,33,55.6801502,12.572327,870.766,0.19,-1.10177149199864,-1.65230911178553,-0.130314835325631,-0.149973170170101,-0.200066399622073,0.357741976437696
82,University of New South Wales,Australia,40.7,89.5,53.9,82.1,50,61,38309,25.9,33%,2016,Oceania,47,53,-33.9175828,151.2312402,771.256,0.33,-1.03671299111732,-1.31321553254741,-0.120530593187452,-0.945721191392657,-0.132854144528448,-0.339594144635707
84,University of Freiburg,Germany,47.4,60.3,51.1,80.5,100,60.7,26467,31.2,16%,2016,Europe,52,48,47.9959,7.85222,723.534,0.16,-1.49724289592273,0.802717765009005,1.04648812431249,-0.615707860311599,-1.32263197403449,-0.035169717007914
85,Seoul National University,South Korea,66.5,30.9,70.5,50,85.4,60.5,26389,13.9,10%,2016,Asia,,,37.46685,126.94892,823.151,0.1,-1.74992931849626,1.65856959436747,1.41932443197782,0.931329720167085,0.696125642643685,-0.063408563075044
86,University of St Andrews,United Kingdom,49.7,92.3,47.3,78.8,30.6,60.4,8338,12.7,47%,2016,Europe,56,44,56.3411984,-2.7930938,698.496,0.47,-0.767984579433732,-1.38621794660545,-0.902477373020416,-1.15267804252384,0.540073884928181,0.226327380309136
87,Vanderbilt University,United States,47.8,29.1,44.2,95.7,63.2,60.1,12161,3.6,10%,2016,North America,52,48,36.1442215,-86.8027573,748.037,0.1,-0.918608671037463,0.684730847745961,-0.672387515825148,0.987656179523646,-1.21480327073586,-0.001544544154921
88,Kyoto University,Japan,70.6,26.1,69.3,46.6,79,59.9,22809,5.6,7%,2016,Asia,,,35.0274996,135.7815451,891.631,0.07,-1.73921440972399,1.47280817847342,1.4928369547619,1.47948222833771,1.00994240541211,0.110477556646098
88,Maastricht University,Netherlands,37.5,95.5,47.7,82.7,95.4,59.9,15626,18.9,48%,2016,Europe,56,44,50.8471,5.6864,800.681,0.48,-1.43473589145066,-0.793628052529971,1.44793893462204,-1.45526057861106,-1.39788898328464,-0.159429719450099
90,Emory University,United States,48.3,51,37.1,96.7,48.9,59.7,12338,4.5,18%,2016,North America,56,44,33.7915703,-84.3183726,748.037,0.18,-0.747845578567611,-0.293099467636871,-0.964349111501578,0.391445127470021,-0.920291918569086,0.335984325529312
90,Lund University,Sweden,39.7,74.1,53.6,81.3,70.4,59.7,28251,11.5,15%,2016,Europe,,,55.7039571,13.1902011,765.585,0.15,-1.1082711574812,-0.434849591031558,0.400040217926222,-0.650209669086034,-0.68637632308142,-0.407078688008607
90,Ohio State University,United States,51.6,53,46.6,83.2,53.1,59.7,51462,13.4,12%,2016,North America,49,51,40.0057091,-83.0286626,748.037,0.12,-0.924926912046284,-0.018117364800933,-0.474639984349752,0.231286050356245,-0.305541971013844,0.174571371845678
93,University of Exeter,United Kingdom,39.4,87.3,40,94.3,31.9,59.5,17755,18.8,28%,2016,Europe,54,46,50.7369302,-3.5364767,698.496,0.28,-0.507800355161292,-1.54819204720546,-1.26406158489081,-0.973334346398217,-0.392068176427915,0.029586380008302
94,University of Bonn,Germany,45.1,63.6,47.5,85.3,-,58.8,32474,70.4,13%,2016,Europe,55,45,50.7338124,7.1022465,723.534,0.13,-1.05475949092174,0.012383596569048,0.025898149867994,-0.429991382273631,-0.857626531803828,-0.04005369719875
94,Georgetown University,United States,54.4,52.7,39.3,82.5,80.7,58.8,15408,8.5,14%,2016,North America,53,47,38.9089393,-77.0745796,748.037,0.14,-1.14870286170552,0.529404393312859,0.39347283143064,-0.002600112776264,-1.01723328519145,0.574205636073888
94,McMaster University,Canada,39.8,76.1,44.8,84.9,88,58.8,23823,19.3,15%,2016,North America,53,47,43.2633694,-80.2781152,695.607,0.15,-1.09586890011716,0.044208106263475,0.631512781426248,-1.18386251792404,-1.37346812430247,-0.072147424188083
97,University of Sheffield,United Kingdom,42.4,81.9,48.8,80.1,43.4,58.6,23311,15.5,31%,2016,Europe,50,50,53.3815248,-1.4806814,698.496,0.31,-0.673624379151551,-0.908955926808341,-0.583916516131366,-0.955060197454384,0.023146046429219,-0.141799687610923
98,Queen Mary University of London,United Kingdom,34.1,93.5,41.3,93.3,36.8,58.5,14260,14,40%,2016,Europe,52,48,51.5247272,-0.0393103,698.496,0.4,-0.462323896647168,-1.67092643419967,-1.00697220185085,-1.26544017233411,-0.530277791748897,-0.186545799510696
99,University of Gottingen,Germany,49.3,56.4,54.5,72.7,31.8,58,25581,25.6,12%,2016,Europe,51,49,51.5285079,9.932326,723.534,0.12,-0.584091106291337,-0.289871258535378,-0.899569745755771,0.137903816087665,0.693157269277775,-0.189304231300101
99,Michigan State University,United States,47.3,56.4,52.6,76.8,32.2,58,44750,15.7,15%,2016,North America,51,49,42.718568,-84.4779157,748.037,0.15,-0.580309409784309,-0.462889524943832,-0.902415425611104,0.256700248985199,0.46345620333039,-0.207861071418826
101,University of Basel,Switzerland,39.5,94.7,33.1,88.3,99.9,57.9,12551,17.3,24%,2016,Europe,54,46,47.5612651,7.5752961,1296.412,0.24,-1.82098952518982,-2.83017919516665,3.15019703666274,0.866013152322543,-1.94753459587686,0.407925625166841
101,Ecole Polytechnique,France,53.5,92.8,44.6,64.7,82.3,57.9,2429,4.8,30%,2016,Europe,18,82,48.7143,2.2113,800.895,0.3,-1.31900136387145,-0.606662297015463,1.43511031623731,-1.2302308817254,-0.180246214509755,0.564139924598742
101,Rice University,United States,37.9,66.6,35.1,99.7,41.7,57.9,6333,9,26%,2016,North America,44,56,29.7167914,-95.4047811,748.037,0.26,-0.440538500359813,-1.05246011625044,-1.08642732544832,-0.112059137869614,-1.02332803741229,0.050594219269106
104,Dartmouth College,United States,50.7,38.3,35.8,93.3,40.8,57.8,6178,6.6,16%,2016,North America,47,53,43.7047927,-72.2925909,748.037,0.16,-0.511108222035248,-0.017542098246372,-1.23303963206817,0.89980679445794,-0.627334809938617,0.407968327284577
104,University of Zurich,Switzerland,49.5,90.4,31.5,85.4,44,57.8,26583,6.5,19%,2016,Europe,57,43,47.4968476,8.7298177,1296.412,0.19,-1.29086237852495,-3.6728711908902,1.40735577877408,1.58663965404634,-0.33553169322044,0.754381043790447
106,Aarhus University,Denmark,36.9,76.8,50.7,79.8,68.3,57.7,23895,13.6,14%,2016,Europe,54,46,56.1672052,10.2026089,870.766,0.14,-1.01731892099569,-1.01187098305741,0.78188411696307,-0.256137226198851,-0.678429849879066,-0.409165373706914
106,"University of California, Irvine",United States,39.9,59.2,41.8,91.6,48.9,57.7,26614,16.1,16%,2016,North America,52,48,33.6431901,-117.8401649,748.037,0.16,-0.565632408676713,-0.534614511287857,-0.716633154727781,0.039445504552592,-0.786716999816297,-0.111515619642973
106,University of Mannheim,Germany,34.5,64.6,47.7,86.9,85.3,57.7,11761,85.8,15%,2016,Europe,55,45,49.4837,49.4837,723.534,0.15,-0.945585588139727,0.15573108426003,0.524136142793066,-0.659725035531151,-1.48424150913981,-0.438627800719611
108,University of Notre Dame,United States,47.6,47.6,48.1,81.7,33.7,57.6,11829,13.8,10%,2016,North America,44,56,41.7045678,-86.2382203,748.037,0.1,-0.508180477154636,-0.254420874691978,-1.05695406084869,0.570100290850569,0.145390847537158,-0.08682708201189
109,University of Western Australia,Australia,33.4,92.6,46.1,83.6,64.5,57.5,20851,20.7,27%,2016,Oceania,50,50,-31.9801,115.8179,771.256,0.27,-0.812741818606004,-1.25819798840627,0.364686528363607,-1.21478120099066,-0.795001845067745,-0.328322986259708
110,RWTH Aachen University,Germany,49.4,54.1,56.3,63.2,98.1,57.2,37917,27.6,16%,2016,Europe,31,69,50.7791703,6.0672873,723.534,0.16,-1.28269157277115,1.20859263897881,1.4014351296264,-0.458862019354425,-0.550900740817143,-0.144736951935876
110,University of Southampton,United Kingdom,39.8,88.4,43.6,82,37.5,57.2,20925,13.5,29%,2016,Europe,53,47,50.8927363,-1.3946429,698.496,0.29,-0.45377494888772,-1.29727247771748,-0.74660277656227,-1.12100390603191,-0.010909386766371,-0.049480919229702
112,Scuola Normale Superiore di Pisa,Italy,54.2,46.3,53.1,67.2,52,57.1,462,16.5,5%,2016,Europe,28,72,43.70853,10.4036,740.975,0.05,-0.792499945533211,0.445003355669141,-0.164660616460928,0.372919104001576,0.430857259825051,0.042152200803767
113,University of Montreal,Canada,46.3,84.2,45.5,69.6,92.6,57,38264,20.3,25%,2016,North America,57,43,45.492754,-73.580477,695.607,0.25,-1.14552610339473,0.150852974712674,1.22597297985316,-1.53854241548284,-0.760338330448527,0.2214705604256
113,Pierre and Marie Curie University,France,52.8,74.1,32.7,82.9,37.4,57,27862,8.7,18%,2016,Europe,48,52,48.8471,2.3575,800.895,0.18,-0.59175622919215,-1.23090946206501,-0.591676216624529,-0.076413219044408,-0.034455648185725,0.765487276595925
113,Purdue University,United States,50.2,66.4,57.7,63.2,-,57,39256,18.1,22%,2016,North America,42,58,40.4319722,-86.9238937,748.037,0.22,-1.11620110625957,0.207846531268987,0.704467588049405,-0.494317137931807,0.218809446932242,-0.147666352873832
116,Pohang University of Science and Technology,South Korea,49.1,33.7,47.1,76.7,100,56.9,3055,10.1,4%,2016,Asia,20,80,36.017731,129.3210751,823.151,0.04,-1.25624981717718,1.22611264614675,1.28332589869725,0.745551601106662,-1.33339497151783,0.049328143609672
117,"University of Maryland, College Park",United States,45,43.5,42.1,88.2,32.3,56.7,31331,8.4,9%,2016,North America,48,52,39.2886143,-76.6230002,748.037,0.09,-0.330294230365405,-0.300236102003322,-1.2903941064029,0.743987607902007,-0.221391744773002,-0.014038872637498
118,Ghent University,Belgium,42.1,54.2,54.5,71.2,88.3,56.6,32166,34.1,9%,2016,Europe,57,43,51.0079474,3.7108811,780.779,0.09,-1.09158779542723,0.597211330528805,1.11755965729004,-0.106301850318759,-0.77660852830626,-0.395439967745316
119,University of Birmingham,United Kingdom,39.4,82,41.8,82.7,34.7,56.2,25295,16.4,23%,2016,Europe,54,46,52.4510426,-1.9367799,698.496,0.23,-0.313931191652973,-1.18557307644329,-0.898621106297235,-0.873710842832661,-0.031686686188934,-0.038568644126775
120,University of Bern,Switzerland,40,83.7,42.5,76.6,82.9,56.1,14708,22.5,14%,2016,Europe,54,46,46.9505,7.4381,1296.412,0.14,-1.55700582143948,-2.63827023816926,2.84541733956446,1.34356162660342,-0.99203529912194,0.045525221455516
120,University of Cape Town,South Africa,34.9,80.2,38.7,85.6,92.7,56.1,20040,12.1,18%,2016,Africa,53,47,-33.9582875,18.4599735,454.643,0.18,-0.587653744289986,0.902131392241287,-0.007250476470252,-2.49782272882998,-1.67397582001735,-0.031705457875246
120,University of Florida,United States,51.8,33.3,56.8,67.7,-,56.1,50095,18.7,9%,2016,North America,54,46,29.6436,-82.3549,748.037,0.09,-0.962464817107001,1.14585354930682,0.310556791655918,0.662996886430804,-0.064108938060574,-0.210383479240246
123,University of Erlangen-Nuremberg,Germany,51.7,47,39.7,75.2,99.4,56,36146,53.9,9%,2016,Europe,49,51,49.5979,11.0046,723.534,0.09,-1.08670361607952,1.22847364781618,1.06212530329791,-0.147499824508512,-1.27394536862585,0.465004516014041
123,"Rutgers, the State University of New Jersey",United States,43.9,34.7,55.7,75.4,35.9,56,37032,17.3,8%,2016,North America,51,49,40.16706,-74.49987,748.037,0.08,-0.395643511322886,0.252428034787602,-0.904638251358479,0.93314382837981,0.320464067991045,-0.539061227073846
125,University of Muenster,Germany,40.3,46.3,44.1,85.6,58.2,55.9,39838,46.1,8%,2016,Europe,53,47,51.9673422,7.5992433,723.534,0.08,-0.507323808207425,0.220193370297202,-0.452958856982843,0.250134291157717,-0.800968086195627,-0.211640101710952
125,Radboud University Nijmegen,Netherlands,34.3,60.9,48.5,84.9,39.2,55.9,17713,13,10%,2016,Europe,58,42,51.8167,5.8653,800.681,0.1,-0.383183210873274,-0.928865694995239,-0.613231136134317,0.250092293964879,-0.303074520242572,-0.559593261366273
127,University of Colorado Boulder,United States,39.7,36.6,37.6,96.4,35.7,55.8,29325,16.1,8%,2016,North America,45,55,40.0068781,-105.272776,748.037,0.08,-0.179190684395786,-0.208580836044643,-1.4309803488298,0.95936679357149,-0.805431389348683,-0.10591006936535
127,Tufts University,United States,45.2,49.4,33.3,90.1,60.7,55.8,10410,10,14%,2016,North America,54,46,42.4062917,-71.1197505,748.037,0.14,-0.539097889486972,0.012352360415499,-0.404056355112312,0.290440703076355,-1.09601001609137,0.360610717872369
129,"Royal Holloway, University of London",United Kingdom,35.1,92.7,33.2,91.2,34.4,55.7,8747,15.9,37%,2016,Europe,57,43,51.5072648,-0.1278328,698.496,0.37,-0.182164219292638,-1.70500998863238,-1.02362718105284,-1.21214537366029,-0.512271772702447,0.122471214196419
130,Lancaster University,United Kingdom,34,87,41.4,85.3,33.6,55.6,11512,14.9,33%,2016,Europe,52,48,54.0097537,-2.7875749,698.496,0.33,-0.202601500414584,-1.44502808077454,-0.934448566055766,-1.05051088542461,-0.189362955851833,-0.219677141303511
131,University of Geneva,Switzerland,34.9,98.5,40.5,78.5,72.4,55.4,15668,15,39%,2016,Europe,61,39,46.1994,6.1451,1296.412,0.39,-1.3547831639017,-3.37064879861858,2.61508129766415,0.922296203459337,-0.87614760702976,-0.038337708551636
131,University of York,United Kingdom,41.9,83.5,46.3,73.1,31.1,55.4,,,,2016,Europe,,,53.9454037,-1.0313888,698.496,,-0.295604405653517,-1.13320957441003,-0.751911514529245,-0.924700550957576,0.53186170605915,-0.080583568386544
133,Case Western Reserve University,United States,46.1,40.5,33.2,92,34.1,55.3,9259,6.4,17%,2016,North America,48,52,41.5013869,-81.6007022,748.037,0.17,-0.187666646188252,-0.26133777596529,-1.35766678978074,0.860284032355891,-0.539576317863445,0.315908318022808
133,University of Leeds,United Kingdom,43.7,77.4,39,79.2,36.7,55.3,27703,14.7,21%,2016,Europe,58,42,53.8038719,-1.5524571,698.496,0.21,-0.293043751482775,-0.939084241162842,-0.795906625392202,-0.726213717288678,0.064884332035857,0.211841859949343
